아이디,국가별,성별,연령별,문1. 주요 방한 목적,한국 방문횟수(카테고리),문1-1. 한국여행 관심 계기_1순위,문3-1. 고려한 관광활동_1순위,문3-2. 고려한 관광인프라_1순위,"문10. 1인 1일 지출경비(영향치 결측, 61일 이상 결측, 국제교통비 제외)",문9-3. 총 체재기간_61일 이상 결측,숙박시설_그룹,여행동반자_그룹,방문 지역 수,주요 체재 지역,총 국내 지출경비,총 식비_비율,총 국내 교통비_비율,총 체험/활동비_비율,총 뷰티/의료비_비율,총 여행 서비스비_비율,숙박비_비율,쇼핑비_비율,기타 비용_비율
2452.0,5.0,1.0,4.0,1,1.0,9.0,1.0,3.0,272.85,5.0,1. 호텔,혼자형,1,부산,1364.25,0.37383177570093457,0.06542056074766354,0.0,0.0,0.0,0.2803738317757009,0.2803738317757009,0.0
2453.0,5.0,2.0,4.0,1,4.0,9.0,2.0,6.0,688.5,5.0,1. 호텔,친구형,2,서울,3442.5,0.37037037037037035,0.0,0.0,0.0,0.0,0.25925925925925924,0.37037037037037035,0.0
2455.0,9.0,1.0,4.0,1,1.0,7.0,4.0,9.0,282.13,6.0,1. 호텔,복합형(가족+친구),2,서울,1692.8,0.10869565217391304,0.05434782608695652,0.0,0.0,0.08695652173913043,0.29347826086956524,0.43478260869565216,0.021739130434782608
2456.0,9.0,2.0,2.0,1,2.0,2.0,11.0,3.0,63.61,7.0,1. 호텔,복합형(가족+친구),1,서울,445.29,0.41321386063015114,0.05511015293404298,0.008264277212603022,0.0,0.0,0.24792831637809068,0.27548339284511214,0.0
2457.0,9.0,2.0,2.0,1,1.0,7.0,4.0,5.0,128.43,5.0,1. 호텔,혼자형,1,서울,642.1600000000001,0.22922636103151858,0.15472779369627504,0.08595988538681948,0.0,0.0,0.22922636103151858,0.28653295128939826,0.014326647564469911
2462.0,2.0,2.0,3.0,1,4.0,2.0,2.0,5.0,195.0,3.0,1. 호텔,친구형,1,서울,585.0,0.13333333333333333,0.026666666666666665,0.0,0.0,0.0,0.26666666666666666,0.5333333333333333,0.04
2463.0,6.0,2.0,4.0,1,4.0,5.0,2.0,4.0,133.61,6.0,1. 호텔,단체형,2,서울,801.64,0.0,0.20000249488548477,0.0,0.0,0.0,0.0,0.7999975051145152,0.0
2465.0,16.0,1.0,2.0,1,3.0,2.0,10.0,5.0,156.37,8.0,1. 호텔,가족형,4,서울,1250.99,0.22277556175508997,0.21781948696632267,0.014852237028273606,0.0,0.0,0.4950479220457397,0.049504792204573975,0.0
2466.0,13.0,1.0,3.0,1,1.0,1.0,5.0,9.0,110.55,6.0,1. 호텔,가족형,2,서울,663.3,0.4040404040404041,0.10101010101010102,0.0,0.0,0.15151515151515152,0.20202020202020204,0.12626262626262627,0.015151515151515154
2467.0,13.0,2.0,3.0,1,1.0,9.0,1.0,5.0,110.55,6.0,1. 호텔,가족형,2,서울,663.3,0.4040404040404041,0.10101010101010102,0.0,0.0,0.15151515151515152,0.20202020202020204,0.12626262626262627,0.015151515151515154
2468.0,5.0,2.0,2.0,1,1.0,11.0,15.0,5.0,207.19,4.0,1. 호텔,가족형,2,서울,828.75,0.3076923076923077,0.07692307692307693,0.0,0.0,0.0,0.46153846153846156,0.15384615384615385,0.0
2471.0,13.0,2.0,2.0,1,1.0,1.0,3.0,3.0,176.84,10.0,1. 호텔+3. 콘도미니엄/리조트,친구형,3,서울,1768.3999999999999,0.12239312372766344,0.05031667043655282,0.18132209907260802,0.0,0.0,0.27198597602352415,0.3626498529744402,0.011332277765211491
2473.0,13.0,2.0,2.0,1,1.0,1.0,8.0,1.0,45.8,14.0,1. 호텔,직장형,1,서울,641.1899999999999,0.3239289446185998,0.03343782654127482,0.0,0.0,0.0,0.6269592476489029,0.015673981191222573,0.0
2475.0,8.0,1.0,4.0,1,1.0,8.0,2.0,3.0,143.99,14.0,1. 호텔,가족형,2,서울,2015.8400000000001,0.18604651162790697,0.11627906976744186,0.0,0.0,0.0,0.23255813953488372,0.46511627906976744,0.0
2479.0,6.0,2.0,4.0,1,4.0,9.0,13.0,5.0,457.5,3.0,1. 호텔,친구형,2,경기,1372.5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.2222222222222222
2480.0,4.0,1.0,2.0,1,1.0,1.0,7.0,6.0,315.0,4.0,1. 호텔,혼자형,1,서울,1260.0,0.31746031746031744,0.12698412698412698,0.0,0.0,0.0,0.47619047619047616,0.07936507936507936,0.0
2484.0,8.0,1.0,1.0,1,1.0,11.0,4.0,5.0,36.72,12.0,1. 호텔+3. 콘도미니엄/리조트+4. 게스트하우스/호스텔,단체형,3,제주,440.66999999999996,0.3191503846415686,0.10638346154718953,0.04254884607529444,0.0,0.0,0.31915038464156853,0.21276692309437906,0.0
2487.0,19.0,2.0,4.0,1,1.0,7.0,10.0,6.0,476.54,9.0,1. 호텔,가족형,2,서울,4288.84,0.0,0.25640965855569336,0.0,0.0,0.6282048292778467,0.0,0.11538551216645992,0.0
2494.0,97.0,2.0,2.0,1,2.0,2.0,3.0,3.0,27.49,14.0,7. 친척 또는 친구 집,가족형,2,경기,384.90999999999997,0.5714322828713206,0.0,0.14286456574264114,0.0,0.0,0.0,0.2857031513860383,0.0
2497.0,12.0,2.0,2.0,1,2.0,2.0,11.0,11.0,116.91,6.0,1. 호텔,가족형,1,서울,701.43,0.11428082631196271,0.028570206577990677,0.0,0.28571632237001554,0.0,0.28571632237001554,0.28571632237001554,0.0
2498.0,18.0,2.0,2.0,1,1.0,8.0,6.0,6.0,153.17,14.0,8. 기타,혼자형,3,서울,2144.42,0.25640965855569336,0.025643297488365153,0.10256386342227734,0.0,0.25640965855569336,0.25640965855569336,0.10256386342227734,0.0
2503.0,12.0,2.0,2.0,1,3.0,8.0,12.0,3.0,66.42,7.0,1. 호텔,혼자형,2,서울,464.96000000000004,0.25862439779766,0.103449759119064,0.03447608396421197,0.0,0.0,0.25862439779766,0.344825361321404,0.0
2504.0,2.0,1.0,2.0,1,1.0,6.0,5.0,3.0,102.38,4.0,1. 호텔,가족형,1,서울,409.5,0.2857142857142857,0.047619047619047616,0.0,0.0,0.0,0.3333333333333333,0.2857142857142857,0.047619047619047616
2505.0,11.0,1.0,3.0,1,1.0,1.0,1.0,3.0,700.0,3.0,1. 호텔,혼자형,1,서울,2100.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,0.47619047619047616,0.23809523809523808,0.0
2508.0,11.0,1.0,2.0,1,1.0,1.0,2.0,2.0,166.43,7.0,1. 호텔,가족형,2,서울,1165.0,0.03862660944206009,0.10300429184549356,0.0,0.0,0.0,0.08583690987124463,0.6866952789699571,0.08583690987124463
2509.0,6.0,2.0,2.0,1,3.0,8.0,11.0,3.0,169.44,18.0,1. 호텔+3. 콘도미니엄/리조트,가족형,2,서울,3050.0,0.0,0.0,0.0,0.0,0.0,0.22,0.5,0.28
2510.0,11.0,2.0,1.0,1,1.0,8.0,11.0,10.0,182.0,11.0,1. 호텔,가족형,1,서울,2002.0,0.17857142857142858,0.010714285714285716,0.024999999999999998,0.0,0.0,0.25,0.5357142857142857,0.0
2516.0,97.0,1.0,2.0,1,1.0,11.0,6.0,12.0,83.58,15.0,7. 친척 또는 친구 집,혼자형,1,서울,1253.65,0.6140390061021815,0.19298049694890917,0.017540780919714432,0.0,0.0,0.0,0.17543971602919473,0.0
2519.0,6.0,1.0,3.0,1,1.0,9.0,5.0,9.0,133.61,6.0,1. 호텔,친구형,1,서울,801.63,0.0,0.0,0.0,0.0,0.0,0.2200017464416252,0.6999987525416963,0.0799995010166785
2521.0,4.0,1.0,6.0,1,1.0,7.0,2.0,9.0,121.5,10.0,1. 호텔,가족형,2,서울,1215.0,0.2880658436213992,0.11934156378600823,0.0,0.0,0.0,0.37037037037037035,0.205761316872428,0.01646090534979424
2523.0,6.0,2.0,2.0,1,4.0,5.0,7.0,4.0,101.67,6.0,1. 호텔,단체형,2,서울,610.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
2524.0,18.0,2.0,5.0,1,1.0,9.0,2.0,2.0,127.84,8.0,1. 호텔,가족형,2,서울,1022.73,0.32258758421088657,0.05375807886734524,0.08602465948979691,0.0,0.0,0.32257780645918277,0.21505187097278852,0.0
2530.0,19.0,2.0,1.0,1,1.0,10.0,6.0,8.0,63.28,11.0,1. 호텔,혼자형,2,서울,696.11,0.4739337173722544,0.15797790579075147,0.0,0.0,0.0,0.3680883768369942,0.0,0.0
2534.0,3.0,2.0,2.0,1,1.0,7.0,1.0,6.0,111.21,5.0,1. 호텔,가족형,2,서울,556.0400000000001,0.12121430112941514,0.06060715056470757,0.02019638874901086,0.0,0.06060715056470757,0.20201784044313356,0.5050535932666713,0.030303575282353785
2535.0,16.0,1.0,3.0,1,1.0,1.0,6.0,10.0,157.72,15.0,1. 호텔+4. 게스트하우스/호스텔,친구형,2,서울,2365.73,0.2617796620916165,0.10471186483664661,0.08377118267934211,0.0,0.0,0.2617796620916165,0.2617796620916165,0.026177966209161654
2537.0,18.0,2.0,2.0,1,1.0,1.0,1.0,12.0,96.22,8.0,4. 게스트하우스/호스텔,혼자형,1,서울,769.8000000000001,0.14285528708755518,0.07143413873733437,0.07143413873733437,0.0,0.0,0.5714211483502207,0.14285528708755518,0.0
2546.0,5.0,2.0,4.0,1,3.0,7.0,8.0,8.0,201.45,10.0,4. 게스트하우스/호스텔,가족형,2,서울,2014.5100000000002,0.3164541253207976,0.09493623759623927,0.0,0.009496105752763698,0.0,0.09493623759623927,0.47468118798119635,0.009496105752763698
2547.0,13.0,2.0,2.0,1,2.0,7.0,4.0,6.0,20.35,9.0,1. 호텔,가족형,1,서울,183.14,0.2439117614939391,0.024407557060172547,0.0,0.0,0.0,0.2439117614939391,0.4877689199519494,0.0
2550.0,13.0,2.0,4.0,1,4.0,2.0,11.0,6.0,109.38,8.0,1. 호텔,가족형,2,서울,875.0,0.22857142857142856,0.2,0.05714285714285714,0.0,0.0,0.22857142857142856,0.2857142857142857,0.0
2551.0,13.0,2.0,4.0,1,2.0,8.0,1.0,3.0,88.78,10.0,1. 호텔,복합형(가족+친구),1,서울,887.75,0.2641509433962264,0.09433962264150944,0.0,0.1509433962264151,0.0,0.37735849056603776,0.11320754716981132,0.0
2554.0,13.0,2.0,3.0,1,2.0,2.0,2.0,6.0,157.14,7.0,1. 호텔,친구형,1,서울,1100.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.0,0.22727272727272727,0.45454545454545453,0.0
2556.0,13.0,2.0,3.0,1,2.0,2.0,2.0,10.0,271.35,6.0,1. 호텔,친구형,1,서울,1628.1,0.2181069958847737,0.0617283950617284,0.0,0.0,0.0,0.2880658436213992,0.411522633744856,0.0205761316872428
2560.0,20.0,2.0,5.0,1,4.0,3.0,11.0,6.0,90.48,7.0,1. 호텔,혼자형,1,서울,633.33,0.10526897509986895,0.0,0.0,0.0,0.5263132963857704,0.3684177285143606,0.0,0.0
2561.0,5.0,2.0,4.0,1,4.0,2.0,11.0,3.0,169.58,5.0,1. 호텔,친구형,1,서울,847.89,0.18797249643232022,0.05263654483482528,0.0,0.0,0.0,0.1503732795527722,0.6014931182110888,0.007524560968993619
2563.0,2.0,2.0,6.0,1,4.0,7.0,7.0,4.0,293.8,3.0,1. 호텔,친구형,1,서울,881.4,0.13274336283185842,0.07079646017699115,0.04424778761061947,0.0,0.5752212389380531,0.0,0.17699115044247787,0.0
2565.0,6.0,1.0,2.0,1,2.0,6.0,2.0,9.0,284.67,3.0,1. 호텔,혼자형,1,서울,854.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5357142857142857,0.25
2567.0,13.0,1.0,2.0,1,1.0,6.0,11.0,10.0,117.25,6.0,1. 호텔,가족형,2,서울,703.5,0.23809523809523808,0.09523809523809523,0.2619047619047619,0.0,0.0,0.30952380952380953,0.09523809523809523,0.0
2568.0,5.0,2.0,2.0,1,4.0,2.0,2.0,10.0,641.96,5.0,1. 호텔,친구형,1,서울,3209.81,0.1986098865664946,0.003972197731329892,0.0,0.0,0.0,0.3972197731329892,0.3972197731329892,0.0029783694361971585
2569.0,8.0,1.0,3.0,1,1.0,1.0,2.0,1.0,193.38,10.0,1. 호텔,가족형,1,서울,1933.8000000000002,0.36363636363636365,0.1212121212121212,0.0,0.0,0.0,0.36363636363636365,0.1212121212121212,0.0303030303030303
2570.0,6.0,1.0,3.0,1,1.0,3.0,1.0,7.0,274.5,5.0,1. 호텔,혼자형,2,경기,1372.5,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.5777777777777777,0.2
2574.0,13.0,2.0,2.0,1,1.0,9.0,11.0,3.0,123.95,6.0,1. 호텔,친구형,1,서울,743.7,0.2252252252252252,0.07207207207207207,0.02702702702702703,0.0,0.0,0.4054054054054054,0.27027027027027023,0.0
2575.0,6.0,1.0,3.0,1,2.0,8.0,6.0,3.0,381.25,4.0,1. 호텔,혼자형,1,서울,1525.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.3
2577.0,13.0,2.0,4.0,1,1.0,1.0,4.0,5.0,183.33,6.0,1. 호텔,가족형,1,서울,1100.0,0.22727272727272727,0.09090909090909091,0.0,0.0,0.0,0.22727272727272727,0.45454545454545453,0.0
2578.0,13.0,2.0,2.0,1,1.0,4.0,10.0,5.0,226.67,6.0,1. 호텔,가족형,2,서울,1360.0,0.19117647058823528,0.03676470588235294,0.0,0.0,0.0,0.7352941176470589,0.03676470588235294,0.0
2579.0,6.0,2.0,2.0,1,1.0,3.0,3.0,6.0,152.5,6.0,1. 호텔,혼자형,1,서울,915.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0
2583.0,4.0,2.0,3.0,1,1.0,1.0,1.0,6.0,52.5,6.0,1. 호텔,혼자형,2,서울,315.0,0.47619047619047616,0.2698412698412698,0.0,0.0,0.0,0.25396825396825395,0.0,0.0
2585.0,2.0,2.0,4.0,1,4.0,7.0,7.0,6.0,235.56,5.0,1. 호텔,혼자형,1,서울,1177.8,0.07947019867549669,0.013245033112582781,0.26490066225165565,0.13245033112582782,0.0,0.13245033112582782,0.33112582781456956,0.046357615894039736
2586.0,5.0,1.0,2.0,1,4.0,2.0,5.0,9.0,114.75,4.0,1. 호텔,친구형,1,서울,459.0,0.2777777777777778,0.027777777777777776,0.0,0.0,0.0,0.2777777777777778,0.4166666666666667,0.0
2587.0,4.0,1.0,2.0,1,1.0,1.0,4.0,3.0,222.27,11.0,1. 호텔,혼자형,2,서울,2445.0,0.05725971370143149,0.12474437627811862,0.0,0.0,0.28629856850715746,0.5316973415132924,0.0,0.0
2597.0,4.0,1.0,6.0,1,3.0,10.0,2.0,3.0,375.0,2.0,1. 호텔,가족형,1,인천,750.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,0.0
2598.0,11.0,2.0,4.0,1,4.0,4.0,2.0,5.0,997.5,4.0,1. 호텔,혼자형,1,서울,3990.0,0.06265664160401002,0.03007518796992481,0.0,0.03007518796992481,0.0,0.12531328320802004,0.7518796992481203,0.0
2599.0,4.0,1.0,3.0,1,1.0,1.0,2.0,10.0,177.78,3.0,1. 호텔,친구형,2,서울,533.3399999999999,0.3125023437207035,0.06249296883788953,0.0,0.0,0.0,0.3125023437207035,0.3125023437207035,0.0
2601.0,10.0,2.0,3.0,1,2.0,2.0,4.0,5.0,114.89,14.0,1. 호텔,친구형,1,서울,1608.39,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,0.47619047619047616,0.23809523809523808,0.0
2602.0,6.0,2.0,3.0,1,4.0,11.0,10.0,4.0,435.71,14.0,1. 호텔,혼자형,1,서울,6100.0,0.0,0.0,0.0,0.0,0.0,0.125,0.15,0.725
2604.0,2.0,2.0,1.0,1,1.0,4.0,2.0,6.0,835.58,8.0,1. 호텔,혼자형,1,서울,6684.599999999999,0.035005834305717624,0.004667444574095683,0.0,0.8168028004667445,0.0,0.09334889148191367,0.04667444574095683,0.003500583430571762
2606.0,6.0,2.0,4.0,1,1.0,1.0,2.0,1.0,610.0,5.0,1. 호텔,단체형,2,서울,3050.0,0.0,0.0,0.0,0.0,0.0,0.2,0.75,0.05
2607.0,3.0,2.0,3.0,1,1.0,1.0,15.0,6.0,203.89,6.0,1. 호텔,친구형,2,서울,1223.3100000000002,0.2754820936639118,0.03305785123966942,0.013774104683195591,0.0,0.0,0.11019283746556473,0.5509641873278236,0.016528925619834708
2608.0,6.0,1.0,4.0,1,1.0,10.0,13.0,3.0,183.0,5.0,1. 호텔,친구형,1,서울,915.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666
2609.0,14.0,2.0,4.0,1,2.0,2.0,5.0,5.0,88.92,15.0,1. 호텔,가족형,1,서울,1333.87,0.22598903941163684,0.05649725985290921,0.022595905148177862,0.0,0.0,0.33898355911745526,0.33898355911745526,0.016950677352365672
2610.0,4.0,1.0,5.0,1,2.0,5.0,3.0,4.0,210.0,2.0,1. 호텔,혼자형,1,인천,420.0,0.07142857142857142,0.11904761904761904,0.0,0.0,0.0,0.2857142857142857,0.5238095238095238,0.0
2612.0,14.0,1.0,2.0,1,1.0,3.0,1.0,6.0,248.0,15.0,1. 호텔+4. 게스트하우스/호스텔,친구형,2,서울,3720.0,0.10752688172043011,0.03225806451612903,0.0,0.0,0.0,0.3763440860215054,0.4838709677419355,0.0
2614.0,4.0,1.0,5.0,1,1.0,1.0,4.0,5.0,247.5,8.0,1. 호텔,혼자형,3,서울,1980.0,0.15151515151515152,0.12626262626262627,0.025252525252525252,0.0,0.06565656565656566,0.5050505050505051,0.10101010101010101,0.025252525252525252
2615.0,14.0,2.0,2.0,1,1.0,1.0,3.0,6.0,165.64,11.0,1. 호텔,혼자형,1,서울,1822.0,0.19209659714599342,0.006586169045005488,0.01646542261251372,0.0,0.0,0.49396267837541163,0.27442371020856204,0.01646542261251372
2618.0,10.0,2.0,3.0,1,2.0,2.0,11.0,3.0,191.48,10.0,1. 호텔,친구형,1,서울,1914.7600000000002,0.14000188013119136,0.07999958219306857,0.11999937328960286,0.0,0.0,0.3999979109653429,0.19999895548267144,0.060002297938122784
2622.0,4.0,2.0,2.0,1,1.0,1.0,2.0,3.0,140.91,11.0,1. 호텔,가족형,2,서울,1550.0,0.25806451612903225,0.054838709677419356,0.016129032258064516,0.0,0.07419354838709677,0.3225806451612903,0.25806451612903225,0.016129032258064516
2623.0,10.0,1.0,2.0,1,1.0,1.0,2.0,6.0,148.93,9.0,1. 호텔,가족형,3,서울,1340.34,0.3714281450975126,0.02857483921989943,0.02857483921989943,0.0,0.0,0.2857110882313443,0.2857110882313443,0.0
2626.0,97.0,2.0,3.0,1,1.0,1.0,2.0,6.0,902.0,5.0,1. 호텔,가족형,2,서울,4510.0,0.0,0.0,0.0,0.0,0.3348115299334812,0.0,0.6651884700665188,0.0
2630.0,97.0,2.0,3.0,1,1.0,7.0,4.0,10.0,125.0,36.0,1. 호텔,친구형,2,서울,4500.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.2222222222222222,0.0
2631.0,97.0,2.0,2.0,1,1.0,1.0,11.0,2.0,93.57,28.0,4. 게스트하우스/호스텔,친구형,2,서울,2620.0,0.3816793893129771,0.04580152671755725,0.0,0.0,0.0,0.3816793893129771,0.19083969465648856,0.0
2632.0,6.0,1.0,2.0,1,1.0,5.0,3.0,3.0,183.0,5.0,7. 친척 또는 친구 집,혼자형,2,경기,915.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8333333333333334,0.0
2633.0,6.0,2.0,5.0,1,3.0,10.0,2.0,2.0,317.2,5.0,1. 호텔,혼자형,2,서울,1586.0,0.23076923076923078,0.19230769230769232,0.0,0.0,0.0,0.19230769230769232,0.38461538461538464,0.0
2634.0,4.0,2.0,6.0,1,1.0,9.0,3.0,3.0,240.0,2.0,1. 호텔,가족형,1,인천,480.0,0.10416666666666667,0.0625,0.0,0.0,0.0,0.20833333333333334,0.625,0.0
2645.0,1.0,2.0,3.0,1,2.0,7.0,2.0,8.0,406.99,5.0,1. 호텔,친구형,1,서울,2034.9600000000003,0.1487793371859889,0.004879702795140935,0.009754491488776192,0.0,0.0,0.09755965719227895,0.7317097141958563,0.007317097141958564
2648.0,97.0,1.0,4.0,1,1.0,1.0,6.0,4.0,775.0,4.0,1. 호텔,복합형(가족+친구),2,서울,3100.0,0.16129032258064516,0.0,0.12903225806451613,0.0,0.5483870967741935,0.0,0.16129032258064516,0.0
2651.0,4.0,1.0,4.0,1,1.0,1.0,5.0,11.0,137.5,5.0,1. 호텔,가족형,1,서울,687.5,0.2545454545454545,0.01818181818181818,0.0,0.0,0.0,0.7272727272727273,0.0,0.0
2654.0,6.0,2.0,3.0,1,2.0,2.0,2.0,6.0,410.73,3.0,1. 호텔,친구형,1,서울,1232.2,0.198019801980198,0.02475247524752475,0.02475247524752475,0.0,0.0,0.24752475247524752,0.49504950495049505,0.0099009900990099
2655.0,6.0,2.0,3.0,1,2.0,2.0,10.0,2.0,224.68,3.0,4. 게스트하우스/호스텔,친구형,1,서울,674.05,0.4524886877828055,0.0,0.0,0.0,0.0,0.0904977375565611,0.4524886877828055,0.004524886877828055
2659.0,14.0,1.0,3.0,1,2.0,2.0,3.0,5.0,54.64,4.0,4. 게스트하우스/호스텔,가족형,1,서울,218.55,0.5172271791352093,0.0345001143902997,0.01725005719514985,0.0,0.0,0.2327613818348204,0.17240905971173642,0.02585220773278426
2661.0,15.0,2.0,2.0,1,1.0,1.0,1.0,5.0,160.43,10.0,1. 호텔,가족형,2,서울,1604.25,0.2222222222222222,0.0,0.0,0.0,0.0,0.2222222222222222,0.5555555555555556,0.0
2663.0,16.0,1.0,2.0,1,4.0,2.0,10.0,10.0,156.06,50.0,7. 친척 또는 친구 집,혼자형,1,서울,7803.18,0.6031746031746031,0.07936507936507936,0.1111111111111111,0.047619047619047616,0.0,0.0,0.15873015873015872,0.0
2664.0,2.0,2.0,2.0,1,1.0,4.0,2.0,4.0,170.43,4.0,1. 호텔,단체형,1,서울,681.72,0.17162471395881007,0.06864988558352401,0.04576659038901602,0.0,0.0,0.22883295194508008,0.45766590389016015,0.02745995423340961
2665.0,6.0,2.0,4.0,1,1.0,6.0,6.0,8.0,228.75,6.0,7. 친척 또는 친구 집,가족형,2,경기,1372.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444
2666.0,2.0,1.0,2.0,1,1.0,8.0,7.0,2.0,198.9,4.0,1. 호텔,단체형,1,서울,795.6,0.19607843137254902,0.049019607843137254,0.0392156862745098,0.0,0.0,0.19607843137254902,0.49019607843137253,0.02941176470588235
2667.0,6.0,1.0,5.0,1,4.0,10.0,11.0,2.0,213.5,3.0,2. 모텔/여관,혼자형,1,서울,640.5,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0
2669.0,6.0,2.0,5.0,1,1.0,1.0,3.0,6.0,228.75,6.0,2. 모텔/여관,친구형,1,서울,1372.5,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6666666666666666,0.06666666666666667
2670.0,2.0,2.0,2.0,1,1.0,8.0,1.0,3.0,129.68,4.0,1. 호텔,친구형,1,서울,518.7,0.16541353383458646,0.04511278195488721,0.0,0.0,0.0,0.45112781954887216,0.3007518796992481,0.03759398496240601
2673.0,2.0,1.0,5.0,1,4.0,8.0,1.0,3.0,69.81,5.0,1. 호텔,가족형,1,서울,349.05,0.33519553072625696,0.07262569832402235,0.0,0.0,0.0,0.22346368715083798,0.33519553072625696,0.0335195530726257
2674.0,19.0,1.0,3.0,1,2.0,2.0,2.0,6.0,138.75,15.0,1. 호텔,가족형,1,서울,2081.2,0.18494137997309248,0.022458197193926582,0.0,0.0,0.0,0.23778108783394197,0.5283970786084952,0.02642225639054392
2678.0,6.0,2.0,3.0,1,1.0,1.0,2.0,3.0,87.14,7.0,1. 호텔+7. 친척 또는 친구 집,혼자형,2,서울,610.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0
2679.0,2.0,2.0,5.0,1,4.0,2.0,1.0,4.0,302.25,3.0,1. 호텔,가족형,1,서울,906.75,0.10752688172043011,0.023655913978494623,0.0,0.0,0.5376344086021505,0.0,0.3225806451612903,0.008602150537634409
2681.0,3.0,2.0,3.0,1,4.0,7.0,4.0,3.0,194.02,7.0,1. 호텔,가족형,1,서울,1358.11,0.17369727047146405,0.024813895781637722,0.0,0.0,0.5459057071960298,0.0,0.24813895781637718,0.007444168734491315
2682.0,7.0,1.0,3.0,1,2.0,5.0,2.0,8.0,204.42,5.0,2. 모텔/여관,가족형,1,서울,1022.0899999999999,0.19607862321322,0.039213767867800293,0.039213767867800293,0.0,0.1176510874776194,0.1568648553454197,0.2352923910810203,0.21568550714712012
2683.0,6.0,1.0,3.0,1,3.0,2.0,4.0,10.0,254.17,6.0,2. 모텔/여관,친구형,1,서울,1525.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.0
2684.0,3.0,2.0,4.0,1,3.0,9.0,8.0,3.0,335.32,4.0,1. 호텔,친구형,1,서울,1341.26,0.13819095477386933,0.03768844221105528,0.0,0.0,0.0,0.06281407035175879,0.7537688442211056,0.007537688442211055
2685.0,2.0,1.0,3.0,1,1.0,1.0,1.0,6.0,265.2,3.0,1. 호텔,친구형,1,서울,795.6,0.19607843137254902,0.1176470588235294,0.09803921568627451,0.0,0.0,0.29411764705882354,0.29411764705882354,0.0
2686.0,3.0,2.0,4.0,1,3.0,7.0,4.0,9.0,274.99,5.0,1. 호텔,친구형,1,서울,1374.9599999999998,0.11029411764705885,0.03676470588235294,0.0,0.0,0.0,0.11029411764705885,0.7352941176470589,0.007352941176470589
2687.0,2.0,1.0,3.0,1,4.0,5.0,10.0,4.0,304.2,2.0,1. 호텔,친구형,1,인천,608.4,0.10256410256410256,0.0,0.0,0.0,0.8974358974358975,0.0,0.0,0.0
2688.0,6.0,2.0,3.0,1,2.0,2.0,3.0,5.0,228.75,6.0,2. 모텔/여관,친구형,1,서울,1372.5,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.6666666666666666,0.2
2691.0,2.0,2.0,2.0,1,1.0,7.0,4.0,2.0,78.0,4.0,1. 호텔,혼자형,2,서울,312.00000000000006,0.29999999999999993,0.09999999999999998,0.12499999999999997,0.0,0.0,0.32499999999999996,0.12499999999999997,0.024999999999999994
2694.0,6.0,1.0,1.0,1,1.0,5.0,2.0,3.0,203.33,3.0,1. 호텔,친구형,1,인천,610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25
2695.0,2.0,2.0,2.0,1,1.0,7.0,2.0,4.0,159.12,5.0,1. 호텔,친구형,1,서울,795.6,0.16666666666666666,0.02941176470588235,0.0,0.0,0.49019607843137253,0.0,0.29411764705882354,0.0196078431372549
2699.0,2.0,2.0,2.0,1,1.0,5.0,2.0,2.0,175.5,4.0,1. 호텔,친구형,1,서울,702.0,0.13333333333333333,0.022222222222222223,0.05555555555555555,0.0,0.4444444444444444,0.0,0.3333333333333333,0.011111111111111112
2707.0,11.0,1.0,2.0,1,1.0,1.0,5.0,3.0,40.54,37.0,3. 콘도미니엄/리조트+4. 게스트하우스/호스텔,혼자형,2,서울,1500.0,0.4,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667,0.13333333333333333
2709.0,2.0,2.0,3.0,1,1.0,7.0,7.0,4.0,362.7,3.0,1. 호텔,친구형,1,서울,1088.1,0.08602150537634409,0.01792114695340502,0.0,0.0,0.4301075268817205,0.0,0.4301075268817205,0.03584229390681004
